company_name,cin,financial_year,cohort,sector,target_wilful_default,revenue,pat,interest_expense,depreciation,tax_expense,ebitda,total_equity,total_borrowings,current_assets,current_liabilities,total_assets,cash_and_equivalents,inventory,receivables,retained_earnings,cfo,cfi,cff,net_cash_change,incorporation_year,company_age,ebit,working_capital,total_liabilities_proxy,capex_effective,free_cash_flow,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,interest_coverage,debt_service_coverage_proxy,net_profit_margin,ebitda_margin,roa,roe,asset_turnover,receivables_turnover,cfo_margin,cash_flow_to_debt,working_capital_to_assets,retained_earnings_to_assets,ebit_to_assets,equity_ratio,current_liabilities_to_assets,contingent_to_networth_ratio,auditor_qualification_flag,opinion_present_flag,auditor_name_present_flag,going_concern_uncertainty_unknown,emphasis_of_matter_unknown,fraud_reported_unknown,going_concern_uncertainty_flag,emphasis_of_matter_flag,fraud_reported_flag,related_party_unknown,related_party_flag,contingent_liability_unknown,contingent_liability_flag,current_assets_missing,current_liabilities_missing,receivables_missing,capex_missing,opinion_type_missing,auditor_name_missing,contingent_liabilities_amount_missing,promoter_holding_pct_missing,altman_z_proxy,revenue_yoy,pat_yoy,ebitda_yoy,total_borrowings_yoy,cfo_yoy,current_ratio_yoy,debt_to_equity_yoy,net_profit_margin_yoy,roa_yoy,auditor_changed_yoy,relative_year_from_latest,is_latest_observation,revenue_trend_3y,revenue_volatility_3y,pat_trend_3y,pat_volatility_3y,ebitda_trend_3y,ebitda_volatility_3y,total_borrowings_trend_3y,total_borrowings_volatility_3y,cfo_trend_3y,cfo_volatility_3y,current_ratio_trend_3y,current_ratio_volatility_3y,debt_to_equity_trend_3y,debt_to_equity_volatility_3y,net_profit_margin_trend_3y,net_profit_margin_volatility_3y,roa_trend_3y,roa_volatility_3y,auditor_changed_3y
Kalpataru Projects International Limited,L45203GJ1981PLC103919,2014,non_defaulter,Infrastructure,0,4022.0,146.0,171.0,70.0,219.0,460.0,1954.0,785.0,,,4596.0,,,,1923.0,84.0,-97.0,24.0,12.0,1981.0,33.0,536.0,,2642.0,97.0,-13.0,,,,0.4017400204708291,0.1708006962576153,3.134502923976608,0.4912280701754385,0.0363003480855295,0.1143709597215315,0.0317667536988685,0.074718526100307,0.8751087902523934,,0.0208851317752362,0.1070063694267516,,0.4184073107049608,0.1166231505657093,0.4251523063533507,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.289490153370373,,,,,,,,,,0.0,-2,0,121.5,149.58683839904572,23.0,18.83259585576738,43.0,35.122009560324926,-93.0,151.86836405255704,336.0,328.42283044203174,,,-0.0656555632828186,0.0824083896109953,0.0043586184543043,0.0037904821866915,0.0024197690037592,0.0019865955656608,0.0
Kalpataru Projects International Limited,L45203GJ1981PLC103919,2015,non_defaulter,Infrastructure,0,4381.0,166.0,167.0,85.0,253.0,505.0,2071.0,971.0,,,4794.0,,,,2040.0,37.0,-43.0,20.0,14.0,1981.0,34.0,586.0,,2723.0,43.0,-6.0,,,,0.4688556253017866,0.2025448477263245,3.5089820359281436,0.2215568862275449,0.037890892490299,0.1152704861903674,0.0346266166040884,0.0801545147271849,0.9138506466416354,,0.0084455603743437,0.0381050463439752,,0.425531914893617,0.1222361284939507,0.4319983312473925,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.369309476238124,0.0892590750870213,0.136986301369863,0.0978260869565217,0.2369426751592356,-0.5595238095238095,,0.0671156048309575,0.0015905444047694,0.0028598629052198,0.0,-1,0,121.5,149.58683839904572,23.0,18.83259585576738,43.0,35.122009560324926,-93.0,151.86836405255704,336.0,328.42283044203174,,,-0.0656555632828186,0.0824083896109953,0.0043586184543043,0.0037904821866915,0.0024197690037592,0.0019865955656608,0.0
Kalpataru Projects International Limited,L45203GJ1981PLC103919,2016,non_defaulter,Infrastructure,0,4265.0,192.0,166.0,84.0,296.0,546.0,2215.0,599.0,,,5245.0,,,,2184.0,756.0,-170.0,-555.0,31.0,1981.0,35.0,654.0,,3030.0,170.0,586.0,,,,0.2704288939051918,0.1142040038131553,3.9397590361445785,4.554216867469879,0.0450175849941383,0.1280187573270809,0.036606291706387,0.0866817155756207,0.8131553860819828,,0.1772567409144197,1.2621035058430718,,0.4163965681601525,0.1246901811248808,0.4223069590085796,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.2462020406044414,-0.0264779730655101,0.1566265060240964,0.0811881188118811,-0.3831101956745623,19.43243243243243,,-0.1984267313965947,0.0071266925038393,0.0019796751022985,0.0,0,1,121.5,149.58683839904572,23.0,18.83259585576738,43.0,35.122009560324926,-93.0,151.86836405255704,336.0,328.42283044203174,,,-0.0656555632828186,0.0824083896109953,0.0043586184543043,0.0037904821866915,0.0024197690037592,0.0019865955656608,0.0
Kalyan Jewellers India Limited,L36911KL2009PLC024641,2016,non_defaulter,Gems & Jewellery,0,7956.0,25.0,295.0,59.0,7.0,361.0,1316.0,2365.0,,,5339.0,,,,612.0,,,,,2009.0,7.0,327.0,,4023.0,,,,,,1.797112462006079,0.4429668477242929,1.1084745762711865,,0.0031422825540472,0.0453745600804424,0.0046825248173815,0.0189969604863221,1.4901666978834989,,,,,0.1146282075294999,0.0612474246113504,0.2464881063869638,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.0490341288667144,,,,,,,,,,0.0,-2,0,170.5,309.1281647184905,56.5,48.609555530665865,97.0,86.35327954912243,-299.0,329.9979797917961,,,,,-0.4475608251837439,0.4036086825178168,0.0067451176117313,0.00603402018823,0.0080440476454934,0.007560605629661,0.0
Kalyan Jewellers India Limited,L36911KL2009PLC024641,2017,non_defaulter,Gems & Jewellery,0,7541.0,114.0,314.0,78.0,139.0,531.0,1481.0,2537.0,,,5515.0,,,,642.0,,,,,2009.0,8.0,567.0,,4034.0,,,,,,1.713031735313977,0.4600181323662738,1.805732484076433,,0.0151173584405251,0.0704150643150775,0.0206708975521305,0.0769750168804861,1.3673617407071623,,,,,0.1164097914777878,0.1028105167724388,0.2685403445149592,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.089887794184608,-0.0521618903971845,3.56,0.4709141274238227,0.0727272727272727,,,-0.0840807266921019,0.0119750758864778,0.015988372734749,0.0,-1,0,170.5,309.1281647184905,56.5,48.609555530665865,97.0,86.35327954912243,-299.0,329.9979797917961,,,,,-0.4475608251837439,0.4036086825178168,0.0067451176117313,0.00603402018823,0.0080440476454934,0.007560605629661,0.0
Kalyan Jewellers India Limited,L36911KL2009PLC024641,2018,non_defaulter,Gems & Jewellery,0,8297.0,138.0,253.0,82.0,82.0,555.0,1959.0,1767.0,,,6644.0,,,,1120.0,109.0,144.0,-474.0,-221.0,2009.0,9.0,473.0,,4685.0,144.0,-35.0,,,,0.9019908116385912,0.2659542444310656,1.8695652173913044,0.4308300395256917,0.0166325177775099,0.0668916475834639,0.0207706201083684,0.0704441041347626,1.2487959060806744,,0.01313727853441,0.0616864742501414,,0.168573148705599,0.0711920529801324,0.2948524984948826,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1.970617894866024,0.1002519559740087,0.2105263157894736,0.0451977401129943,-0.303508080409933,,,-0.8110409236753859,0.0015151593369848,9.97225562378995e-05,0.0,0,1,170.5,309.1281647184905,56.5,48.609555530665865,97.0,86.35327954912243,-299.0,329.9979797917961,,,,,-0.4475608251837439,0.4036086825178168,0.0067451176117313,0.00603402018823,0.0080440476454934,0.007560605629661,0.0
Kingfisher Airlines,L85110KA1995PLC018045,2011,defaulter,Travel / Aviation / Hospitality,1,6281.0,-1027.0,1313.0,241.0,,33.0,-3504.0,7579.0,,,8259.0,,,,-4002.0,2.0,-38.0,82.0,46.0,1995.0,16.0,,,11763.0,38.0,-36.0,,,,,0.9176655769463616,,0.0015232292460015,-0.1635089953829008,0.0052539404553415,-0.1243491948177745,,0.760503692941034,,0.000318420633657,0.0002638870563398,,-0.4845622956774428,,-0.4242644387940428,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-0.0966134368451823,,,,,,,,,,0.0,-2,0,-2893.0,2557.729374964356,-1637.0,1345.9571563265552,-1329.5,1114.071910705149,1190.5,1000.4862151307566,-696.5,575.8103468639267,,,,,-4.262689946752994,3.9585573356122623,-0.6958444367821597,0.6274719791393648,0.0
Kingfisher Airlines,L85110KA1995PLC018045,2012,defaulter,Travel / Aviation / Hospitality,1,5469.0,-2328.0,1276.0,342.0,-3446.0,-1828.0,-5635.0,9272.0,,,9120.0,,,,-6213.0,-886.0,-388.0,1203.0,-70.0,1995.0,17.0,-4498.0,,14755.0,388.0,-1274.0,,,,,1.0166666666666666,-3.525078369905956,-0.6943573667711599,-0.4256719692814042,-0.3342475772536112,-0.2552631578947368,,0.5996710526315789,,-0.1620040226732492,-0.0955565142364107,,-0.68125,-0.4932017543859649,-0.6178728070175439,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-2.2107874003460024,-0.1292787772647667,-1.266796494644596,-56.39393939393939,0.2233803931917139,-444.0,,,-0.2621629738985034,-0.1309139630769623,0.0,-1,0,-2893.0,2557.729374964356,-1637.0,1345.9571563265552,-1329.5,1114.071910705149,1190.5,1000.4862151307566,-696.5,575.8103468639267,,,,,-4.262689946752994,3.9585573356122623,-0.6958444367821597,0.6274719791393648,0.0
Kingfisher Airlines,L85110KA1995PLC018045,2013,defaulter,Travel / Aviation / Hospitality,1,495.0,-4301.0,1436.0,239.0,-4301.0,-2626.0,-13473.0,9960.0,,,2837.0,,,,-14282.0,-1391.0,-70.0,1297.0,-163.0,1995.0,18.0,-7166.0,,16310.0,70.0,-1461.0,,,,,3.510750793091294,-4.99025069637883,-0.9686629526462396,-8.688888888888888,-5.305050505050505,-1.5160380683820938,,0.1744800845964046,,-2.81010101010101,-0.1396586345381526,,-5.034191046880507,-2.5259076489249206,-4.749030666196687,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-15.704517202500805,-0.9094898518924848,-0.8475085910652921,-0.4365426695842451,0.0742018981880931,-0.5699774266365688,,,-8.263216919607483,-1.260774910487357,0.0,0,1,-2893.0,2557.729374964356,-1637.0,1345.9571563265552,-1329.5,1114.071910705149,1190.5,1000.4862151307566,-696.5,575.8103468639267,,,,,-4.262689946752994,3.9585573356122623,-0.6958444367821597,0.6274719791393648,0.0
Kwality Ltd,L74899DL1992PLC255519,2015,defaulter,FMCG / Foods / Agro,1,5268.0,141.0,136.0,25.0,170.0,331.0,608.0,1098.0,,,1855.0,,,,586.0,192.0,-164.0,-17.0,12.0,1992.0,23.0,447.0,,1247.0,164.0,28.0,,,,1.805921052631579,0.5919137466307277,3.286764705882353,1.411764705882353,0.0267653758542141,0.0628321943811693,0.076010781671159,0.2319078947368421,2.8398921832884096,,0.0364464692482915,0.174863387978142,,0.3159029649595687,0.2409703504043126,0.3277628032345013,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4.369900591608539,,,,,,,,,,0.0,-2,0,431.5,352.8610050556577,11.5,12.498888839501785,48.5,39.60078562632593,205.0,168.0601744085202,23.0,98.90848744616858,,,-0.1482057715610347,0.128539621183446,-8.034526356776386e-06,0.0013658255568224,-0.0081328953893135,0.0076764788228301,0.0
Kwality Ltd,L74899DL1992PLC255519,2016,defaulter,FMCG / Foods / Agro,1,5658.0,135.0,151.0,23.0,205.0,379.0,763.0,1335.0,,,2261.0,,,,741.0,9.0,-100.0,107.0,15.0,1992.0,24.0,491.0,,1498.0,100.0,-91.0,,,,1.7496723460026211,0.5904467049977886,3.251655629139073,0.0596026490066225,0.0238600212089077,0.0669848002827854,0.0597080937638213,0.1769331585845347,2.502432551968156,,0.0015906680805938,0.0067415730337078,,0.3277310924369748,0.2171605484298982,0.3374613003095975,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.983493367834099,0.0740318906605922,-0.0425531914893617,0.1450151057401812,0.2158469945355191,-0.953125,,-0.0562487066289576,-0.0029053546453063,-0.0163026879073377,0.0,-1,0,431.5,352.8610050556577,11.5,12.498888839501785,48.5,39.60078562632593,205.0,168.0601744085202,23.0,98.90848744616858,,,-0.1482057715610347,0.128539621183446,-8.034526356776386e-06,0.0013658255568224,-0.0081328953893135,0.0076764788228301,0.0
Kwality Ltd,L74899DL1992PLC255519,2017,defaulter,FMCG / Foods / Agro,1,6131.0,164.0,172.0,22.0,234.0,428.0,999.0,1508.0,,,2745.0,,,,975.0,238.0,-275.0,83.0,47.0,1992.0,25.0,570.0,,1746.0,275.0,-37.0,,,,1.5095095095095097,0.5493624772313297,3.313953488372093,1.3837209302325582,0.0267493068015005,0.0698091665307454,0.0597449908925318,0.1641641641641641,2.2335154826958106,,0.0388191159680313,0.1578249336870026,,0.3551912568306011,0.2076502732240437,0.3639344262295082,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.7593281129701617,0.0835984446800989,0.2148148148148148,0.129287598944591,0.1295880149812734,25.444444444444443,,-0.2401628364931118,0.0028892855925928,3.689712871056405e-05,0.0,0,1,431.5,352.8610050556577,11.5,12.498888839501785,48.5,39.60078562632593,205.0,168.0601744085202,23.0,98.90848744616858,,,-0.1482057715610347,0.128539621183446,-8.034526356776386e-06,0.0013658255568224,-0.0081328953893135,0.0076764788228301,0.0
Lanco Infratech Ltd,L45200TG1993PLC015545,2014,defaulter,Infrastructure,1,2236.0,-960.0,628.0,117.0,-960.0,-215.0,2674.0,5695.0,,,19182.0,,,,2435.0,-183.0,61.0,198.0,76.0,1993.0,21.0,-1292.0,,16508.0,61.0,-244.0,,,,2.1297681376215407,0.2968929204462517,-2.0573248407643314,-0.2914012738853503,-0.4293381037567084,-0.0961538461538461,-0.0500469189865498,-0.3590127150336574,0.1165676154728391,,-0.0818425760286225,-0.0321334503950834,,0.1269419247210927,-0.0673548118027317,0.1394015222604525,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.1692046727131942,,,,,,,,,,0.0,-2,0,217.5,529.1975056630558,253.5,207.6198449089104,402.5,328.6926967379849,939.0,770.625719788796,-705.0,723.8532693547468,,,0.9227799731839804,0.7663198092235932,0.1298693513916451,0.1363721693070074,0.0130005283398166,0.0108024329240097,0.0
Lanco Infratech Ltd,L45200TG1993PLC015545,2015,defaulter,Infrastructure,1,1396.0,-672.0,772.0,121.0,-718.0,175.0,2030.0,6799.0,,,20491.0,,,,1785.0,43.0,-211.0,358.0,190.0,1993.0,22.0,-618.0,,18461.0,211.0,-168.0,,,,3.3492610837438423,0.3318042067249036,-0.8005181347150259,0.0556994818652849,-0.4813753581661891,0.1253581661891117,-0.0327948855595139,-0.3310344827586207,0.0681274705968474,,0.0308022922636103,0.0063244594793351,,0.0871114147674588,-0.0301595822556244,0.0990678834610316,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.1565337541546888,-0.3756708407871199,0.3,1.813953488372093,0.1938542581211589,1.2349726775956285,,1.2194929461223016,-0.0520372544094807,0.0172520334270359,0.0,-1,0,217.5,529.1975056630558,253.5,207.6198449089104,402.5,328.6926967379849,939.0,770.625719788796,-705.0,723.8532693547468,,,0.9227799731839804,0.7663198092235932,0.1298693513916451,0.1363721693070074,0.0130005283398166,0.0108024329240097,0.0
Lanco Infratech Ltd,L45200TG1993PLC015545,2016,defaulter,Infrastructure,1,2671.0,-453.0,933.0,110.0,-453.0,590.0,1905.0,7573.0,,,18839.0,,,,1631.0,-1593.0,786.0,528.0,-279.0,1993.0,23.0,27.0,,16934.0,786.0,-2379.0,,,,3.9753280839895018,0.4019852433780986,0.0289389067524115,-1.707395498392283,-0.1695994009734182,0.2208910520404343,-0.0240458623069165,-0.2377952755905512,0.1417803492754392,,-0.5964058405091726,-0.2103525683348739,,0.0865757205796486,0.0014331970911407,0.1011200169860396,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.3352132511120178,0.913323782234957,0.3258928571428571,2.371428571428571,0.1138402706280335,-38.04651162790697,,0.626067000245659,0.3117759571927709,0.0087490232525974,0.0,0,1,217.5,529.1975056630558,253.5,207.6198449089104,402.5,328.6926967379849,939.0,770.625719788796,-705.0,723.8532693547468,,,0.9227799731839804,0.7663198092235932,0.1298693513916451,0.1363721693070074,0.0130005283398166,0.0108024329240097,0.0
Larsen & Toubro Limited,L99999MH1946PLC004768,2014,non_defaulter,Infrastructure,0,56525.0,5493.0,1208.0,792.0,7268.0,9268.0,33661.0,11459.0,,,78305.0,,,,33476.0,1047.0,-1214.0,504.0,337.0,1946.0,68.0,13969.0,,44644.0,1214.0,-167.0,,,,0.3404236356614479,0.1463380371623779,11.563741721854305,0.8667218543046358,0.0971782397169394,0.1639628482972136,0.0701487772172913,0.1631858827723478,0.721856841836409,,0.0185227775320654,0.0913692294266515,,0.4275078219781623,0.1783921844071259,0.4298703786475959,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.3614542599075277,,,,,,,,,,0.0,-2,0,3326.0,3042.2619143583865,-246.5,220.39207487263843,-164.5,160.01458266878888,1232.5,1012.964735593276,1126.5,1021.8813803742368,,,-0.0049810120872802,0.007514656218666,-0.0090177568624426,0.0073689854883399,-0.0099792781399693,0.0082018900943953,0.0
Larsen & Toubro Limited,L99999MH1946PLC004768,2015,non_defaulter,Infrastructure,0,56942.0,5056.0,1579.0,1008.0,6701.0,9288.0,37085.0,12937.0,,,86904.0,,,,36899.0,3118.0,-1884.0,-1437.0,-203.0,1946.0,69.0,13336.0,,49819.0,1884.0,1234.0,,,,0.3488472428205474,0.1488654147104851,8.445851804939835,1.974667511082964,0.0887921042464261,0.1631133434020582,0.0581791402006812,0.1363354455979506,0.6552287581699346,,0.0547574725158933,0.2410141454742212,,0.4245949553530332,0.153456687839455,0.4267352480898462,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.202705590841996,0.0073772666961521,-0.0795557982887311,0.0021579628830384,0.1289815865258748,1.9780324737344792,,0.0084236071590994,-0.0083861354705132,-0.0119696370166101,0.0,-1,0,3326.0,3042.2619143583865,-246.5,220.39207487263843,-164.5,160.01458266878888,1232.5,1012.964735593276,1126.5,1021.8813803742368,,,-0.0049810120872802,0.007514656218666,-0.0090177568624426,0.0073689854883399,-0.0099792781399693,0.0082018900943953,0.0
Larsen & Toubro Limited,L99999MH1946PLC004768,2016,non_defaulter,Infrastructure,0,63177.0,5000.0,1686.0,997.0,6256.0,8939.0,42135.0,13924.0,,,99621.0,,,,41949.0,3300.0,-1522.0,-2464.0,-687.0,1946.0,70.0,12942.0,,57486.0,1522.0,1778.0,,,,0.3304616114868874,0.1397697272663394,7.676156583629893,1.9572953736654803,0.079142725992054,0.1414913655285942,0.0501902209373525,0.1186661920018986,0.6341735176318246,,0.0522341991547556,0.2370008618213157,,0.4210859156202005,0.1299123678742433,0.4229529918390701,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.092181254754287,0.1094973833023076,-0.0110759493670886,-0.0375753660637381,0.076292803586612,0.0583707504810776,,-0.01838563133366,-0.0096493782543721,-0.0079889192633286,0.0,0,1,3326.0,3042.2619143583865,-246.5,220.39207487263843,-164.5,160.01458266878888,1232.5,1012.964735593276,1126.5,1021.8813803742368,,,-0.0049810120872802,0.007514656218666,-0.0090177568624426,0.0073689854883399,-0.0099792781399693,0.0082018900943953,0.0
Lemon Tree Hotels Limited,L74899DL1992PLC049022,2016,non_defaulter,Travel / Hospitality,0,193.0,-16.0,43.0,22.0,-16.0,49.0,915.0,341.0,,,1311.0,,,,137.0,45.0,-22.0,-22.0,1.0,1992.0,24.0,11.0,,396.0,22.0,23.0,,,,0.3726775956284153,0.2601067887109077,0.2558139534883721,1.0465116279069768,-0.082901554404145,0.2538860103626943,-0.0122044241037376,-0.0174863387978142,0.1472158657513348,,0.233160621761658,0.1319648093841642,,0.1045003813882532,0.0083905415713196,0.6979405034324943,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1.7075688232438804,,,,,,,,,,0.0,-2,0,19.0,15.769168230019828,19.0,15.627610892974722,15.5,12.918548250050732,-11.0,9.93310961716756,3.0,11.575836902790224,,,-0.0203658529650921,0.0168701322156887,0.0890698248211201,0.0737462302987039,0.0142685075232867,0.011753327466167,0.0
Lemon Tree Hotels Limited,L74899DL1992PLC049022,2017,non_defaulter,Travel / Hospitality,0,218.0,7.0,41.0,21.0,8.0,70.0,927.0,321.0,,,1306.0,,,,146.0,72.0,-17.0,-54.0,1.0,1992.0,25.0,56.0,,379.0,17.0,55.0,,,,0.3462783171521035,0.2457886676875957,1.3658536585365857,1.7560975609756098,0.0321100917431192,0.3211009174311927,0.0053598774885145,0.0075512405609492,0.1669218989280245,,0.3302752293577982,0.2242990654205607,,0.111791730474732,0.0428790199081163,0.7098009188361409,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1.9324772614319137,0.1295336787564766,1.4375,0.4285714285714285,-0.0586510263929618,0.6,,-0.0263992784763117,0.1150116461472643,0.0175643015922521,0.0,-1,0,19.0,15.769168230019828,19.0,15.627610892974722,15.5,12.918548250050732,-11.0,9.93310961716756,3.0,11.575836902790224,,,-0.0203658529650921,0.0168701322156887,0.0890698248211201,0.0737462302987039,0.0142685075232867,0.011753327466167,0.0
