cohort,company_name,cin,sector,is_listed,anchor_fy,anchor_reason,source_priority,default_year,fy_before_default,target_fy,doc_type,required
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,annual_report,True
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,auditor_report,True
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,balance_sheet,True
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,cash_flow,True
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,notes_to_accounts,True
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,profit_and_loss,True
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,charges,False
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,director_report,False
non_defaulter,Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,True,2020,sector_median_from_defaulters,bse|nse|mca,,,2018,related_party_transactions,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,annual_report,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,auditor_report,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,balance_sheet,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,cash_flow,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,notes_to_accounts,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,profit_and_loss,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,charges,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,director_report,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,related_party_transactions,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,annual_report,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,auditor_report,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,balance_sheet,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,cash_flow,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,notes_to_accounts,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,profit_and_loss,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,charges,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,director_report,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,related_party_transactions,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,annual_report,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,auditor_report,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,balance_sheet,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,cash_flow,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,notes_to_accounts,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,profit_and_loss,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,charges,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,director_report,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2017,related_party_transactions,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,annual_report,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,auditor_report,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,balance_sheet,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,cash_flow,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,notes_to_accounts,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,profit_and_loss,True
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,charges,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,director_report,False
non_defaulter,Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,True,2017,sector_median_from_defaulters,bse|nse|mca,,,2015,related_party_transactions,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,annual_report,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,auditor_report,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,balance_sheet,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,cash_flow,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,notes_to_accounts,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,profit_and_loss,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,charges,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,director_report,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2017,related_party_transactions,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,annual_report,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,auditor_report,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,balance_sheet,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,cash_flow,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,notes_to_accounts,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,profit_and_loss,True
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,charges,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,director_report,False
non_defaulter,Coal India Limited,L23109WB1973GOI028844,Mining,True,2017,global_median_from_defaulters,bse|nse|mca,,,2015,related_party_transactions,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,annual_report,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,auditor_report,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,balance_sheet,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,cash_flow,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,notes_to_accounts,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,profit_and_loss,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,charges,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,director_report,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2015,related_party_transactions,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,annual_report,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,auditor_report,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,balance_sheet,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,cash_flow,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,notes_to_accounts,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,profit_and_loss,True
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,charges,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,director_report,False
non_defaulter,Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2014,related_party_transactions,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,annual_report,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,auditor_report,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,balance_sheet,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,cash_flow,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,notes_to_accounts,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,profit_and_loss,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,charges,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,director_report,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,related_party_transactions,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,annual_report,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,auditor_report,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,balance_sheet,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,cash_flow,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,notes_to_accounts,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,profit_and_loss,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,charges,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,director_report,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,related_party_transactions,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,DLF Limited,L70101DL1963PLC004462,Real Estate,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,annual_report,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,auditor_report,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,balance_sheet,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,cash_flow,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,notes_to_accounts,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,profit_and_loss,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,charges,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,director_report,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2018,related_party_transactions,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,annual_report,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,auditor_report,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,balance_sheet,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,cash_flow,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,notes_to_accounts,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,profit_and_loss,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,charges,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,director_report,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2017,related_party_transactions,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,Dabur India Limited,L24230UP1975PLC003919,FMCG / Foods,True,2018,sector_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,annual_report,True
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,auditor_report,True
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,balance_sheet,True
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,cash_flow,True
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,notes_to_accounts,True
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,profit_and_loss,True
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,charges,False
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,director_report,False
non_defaulter,Dilip Buildcon Limited,L45201MP1987PLC003821,Infrastructure,True,2016,sector_median_from_defaulters,bse|nse|mca,,,2016,related_party_transactions,False
